qs1,qs2,qs2a,qs3y_1,qs4_1,qs6_1,rateqs3y,rateqs4,rateqs6,p1,p5,p7a,p7b,p7c,p7d,p7e,p7f,p7g,p7count,p8,p9,p10,p11,p14,p15,p16,p1801,p20,p22a,p22b,p22c,p22d,p22e,p22f,p22g,p23,p24,c1,c2a,c2b,c2c,c2d,c2e,c2f,c2g,c3,c8,C3C8,c4,c1_t,c11,c15,c16,c17a,c17b,c17c,c17d,c17e,c17f,c17g,c17h,c17i,c17j,c17k,c17l,c17m,c17n,c17o,c17p,c17q,c20,c23a,c23b,c23c,c23d,c23e,dmscore,C26A_H,C26_A,C26C_H,C26_C,C26D_H,C26_D,C26E_H,C26_E,C26F_H,C26G_H,C26_G,C26TOT1,C26TOT2
1,2,2,13,2,8,13,2,8,1,1,1,1,1,1,1,2,1,6,1,1,4,3,1,815,730,4,3,2,2,2,2,2,2,2,1,6,30,5,3,5,1,4,1,1,6,2,3,15,2230,0,5,5,2,1,1,1,1,1,5,1,1,1,1,2,1,1,5,1,5,1,1,1,1,1,1,10,1,60,0,0,3,180,1,60,1,0,0,12,720
1,2,2,16,1,12,16,1,12,2,1,2,2,2,2,2,2,1,1,1,1,5,2,1,715,655,3,4,2,2,2,2,2,2,2,1,5,26,1,5,2,2,5,2,1,3,2,3,12,2130,0,3,5,2,2,2,1,1,1,4,1,1,1,3,2,1,1,3,1,2,1,1,1,1,1,1,10,1.5,90,0,0,0.5,30,0.08,5,0.25,1,60,5.33,320
1,2,1,16,1,11,16,1,11,1,1,2,2,2,1,2,2,1,2,1,2,5,4,1,745,715,1,2,2,2,2,2,2,2,2,1,6,30,4,5,4,2,4,4,3,1,2,2,13,2230,0,2,5,1,2,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,10,1,60,0.25,15,0.5,30,0.5,30,0.75,1,60,4.75,285
1,1,1,15,2,9,15,2,9,1,1,1,1,1,1,1,1,1,7,1,1,5,4,1,830,730,3,2,2,2,2,2,2,1,2,1,5,30,5,5,5,4,3,1,1,1,1,1,11,2230,4,5,4,4,2,4,2,2,4,4,1,4,3,3,4,2,2,4,3,4,1,2,1,2,2,2,17.5,2,120,0,0,1,60,4,240,0.5,3.5,210,13.5,810
1,2,2,14,1,8,15,1,9,2,1,2,2,2,2,2,2,1,1,1,2,5,4,1,810,720,3,4,2,2,2,2,2,2,2,1,5,28,4,5,2,5,4,5,3,3,2,3,13,2200,0,2,4,4,1,1,2,2,1,1,1,2,1,3,4,2,2,2,1,2,4,1,1,2,2,2,15,0.5,30,1.5,90,1,60,1,60,0,1,60,7,420
1,1,2,14,1,9,16,2,11,2,1,1,2,2,2,2,2,1,2,2,1,5,3,1,830,700,6,4,2,2,2,2,2,2,2,1,3,26,4,5,2,5,2,4,4,2,2,1,13,2130,0,2,5,2,2,4,1,1,2,2,2,1,2,3,1,1,1,3,2,1,3,1,1,2,2,2,15,1.5,90,1,60,1,60,1,60,0.5,3,180,10,600
1,2,1,13,1,8,13,1,8,1,1,1,2,1,1,2,1,1,5,2,2,5,5,1,720,630,7,2,2,2,2,2,2,1,2,1,5,24,5,4,1,1,3,1,1,1,2,2,9,2100,1,5,4,1,1,3,1,1,1,1,1,1,3,3,1,1,1,3,3,1,1,2,1,1,1,1,12.5,1,60,1.5,90,0,0,0.17,10,0.17,0,0,3.84,230
1,1,1,12,2,7,12,2,7,1,1,2,2,1,1,2,2,2,2,1,1,5,3,1,745,700,7,2,2,2,2,2,2,2,2,3,5,24,5,5,3,5,5,4,4,1,2,2,13,2100,1,2,5,3,2,3,1,1,3,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,12.5,1,60,0.83,50,0,0,1,60,0.5,0.5,30,5.33,320
1,2,1,12,1,7,12,1,7,2,1,1,1,2,1,1,1,2,5,1,1,5,3,1,800,745,7,1,2,2,2,2,2,2,2,1,5,28,5,4,1,2,5,2,4,2,3,2,15,2200,0,4,5,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,12.5,0.75,45,0.25,15,1,60,0.17,10,0.75,0.33,20,3.75,225
1,2,1,13,2,8,13,2,8,1,1,1,1,1,1,1,1,1,7,1,1,5,5,1,800,745,3,2,2,1,2,2,2,2,2,1,5,34,1,5,1,2,1,2,5,2,1,3,15,2330,0,4,5,1,2,4,2,1,1,2,1,1,1,2,2,4,2,2,1,1,4,1,1,1,1,2,10,2,120,0,0,0,0,0,0,0,1,60,5,300
1,2,3,11,1,6,11,1,6,10,1,1,2,2,2,2,1,1,3,1,1,5,5,3,700,700,7,3,2,2,2,2,2,2,2,1,2,28,1,5,2,1,1,2,1,1,1,1,13,2200,1,1,5,1,1,1,4,2,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,10,0.5,30,99,99,0,0,0,0,0.08,0.25,15,1.33,80
1,2,3,11,2,6,17,1,12,1,1,2,2,2,2,2,2,1,1,2,2,1,5,3,800,745,3,1,2,2,2,2,2,2,2,1,7,32,5,3,3,3,2,1,4,2,2,1,14,2300,1,5,3,1,1,1,1,1,2,1,1,2,2,3,1,1,1,4,3,2,1,1,1,1,2,2,12.5,9,540,0,0,0.25,15,0.17,10,0.17,2,120,12.59,755
1,1,2,14,1,9,14,1,9,1,1,1,1,1,2,2,1,1,5,2,1,4,1,1,815,700,7,1,1,1,2,2,2,2,2,1,5,1,1,5,1,1,1,4,1,2,2,1,12,2400,0,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,10,2,120,1,60,0,0,0,0,0,6,360,10,600
1,1,2,13,1,8,13,1,8,1,1,1,1,2,1,2,1,1,5,2,1,5,3,1,925,830,7,2,2,1,2,2,2,2,2,1,4,34,1,5,2,4,3,2,5,1,1,1,15,2330,2,3,5,2,1,4,3,1,2,5,2,3,1,4,2,2,3,1,2,1,1,1,1,2,1,2,12.5,0.5,30,0,0,1,60,0,0,0.25,1.5,90,8.25,495
1,1,3,12,2,7,15,1,10,1,1,2,2,1,1,2,2,1,3,1,1,5,5,1,810,630,3,1,2,2,2,2,2,2,2,1,7,28,2,4,1,2,2,5,5,3,2,3,11,2200,0,5,2,2,3,2,1,1,1,5,1,1,4,4,2,3,1,4,1,2,2,2,1,2,2,2,17.5,0.5,30,0,0,0,0,0,0,0,3,180,5,300
1,1,2,12,1,7,17,1,12,1,1,2,1,1,1,1,2,1,5,2,1,5,5,3,800,730,1,3,2,2,2,2,2,2,2,1,6,30,4,1,4,5,4,1,3,2,2,1,15,2230,0,5,5,2,2,1,2,1,2,1,1,1,2,2,4,2,1,2,1,2,1,1,1,1,1,2,10,1.5,90,0,0,1,60,1,60,0.5,10.5,630,14.5,870
1,1,1,15,2,10,15,2,10,1,1,1,1,1,1,2,1,1,6,2,2,5,3,1,755,735,3,1,2,2,2,2,2,2,2,1,5,32,4,2,3,5,5,1,1,4,5,2,15,2300,0,1,4,4,3,3,1,1,1,1,1,1,2,2,2,2,1,3,1,2,3,2,1,2,2,2,17.5,2,120,0,0,1,60,3,180,0.5,0.75,45,7.25,435
1,2,1,15,1,10,15,1,10,1,1,1,2,2,2,2,1,1,3,2,1,5,3,2,800,723,3,1,2,2,2,2,2,1,2,1,6,28,4,4,1,2,2,1,2,4,2,3,15,2200,0,3,4,2,2,1,2,1,2,5,1,1,2,2,2,2,1,2,1,3,1,2,2,1,2,2,17.5,2,120,0.5,30,0.5,30,0.5,30,0.5,2.5,150,7.5,450
1,1,2,11,1,6,11,1,6,1,1,2,2,2,2,2,2,1,1,1,1,5,4,1,830,745,3,1,2,2,2,2,2,1,2,1,5,28,5,3,2,4,4,4,5,4,2,3,14,2200,3,5,5,2,2,5,1,1,3,4,1,1,1,3,4,1,1,1,1,3,1,1,1,2,2,1,15,1,60,1,60,0.33,20,0.5,30,0.33,3.5,210,8.16,490
1,1,1,13,1,7,13,1,7,1,1,2,2,2,2,2,2,1,1,1,1,5,4,3,730,700,3,2,1,2,2,2,2,2,2,1,6,24,4,3,1,1,4,4,1,4,2,3,15,2100,0,1,5,1,1,1,2,1,1,4,1,1,2,3,1,4,1,2,1,1,1,1,1,1,1,1,10,1,60,2,120,0,0,0.17,10,0.5,0.5,30,6.17,370
1,1,1,13,1,8,13,1,8,2,1,2,1,2,1,1,2,1,4,1,2,5,5,3,800,715,3,1,2,2,2,2,2,2,1,1,5,28,5,4,2,2,1,4,5,4,3,3,9,2200,0,2,4,5,2,1,1,1,2,2,1,1,2,4,2,2,2,4,2,4,2,1,1,2,3,2,17.5,2.5,150,1,60,0.17,10,0.33,20,0.5,0.5,30,5.5,330
1,1,1,12,1,8,12,1,8,1,1,1,2,2,1,2,1,1,4,1,1,5,5,1,744,630,4,1,2,2,2,2,2,2,2,1,6,22,2,5,4,2,1,2,2,2,2,1,11,2030,0,2,5,1,1,4,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,10,1.5,90,2,120,0,0,1,60,0,2,120,7,420
1,1,2,11,2,6,11,2,6,1,1,1,1,2,2,2,1,1,4,1,2,5,5,1,730,650,7,2,2,2,2,2,2,2,2,1,4,24,3,5,4,1,5,1,5,4,5,2,9,2100,2,5,5,3,2,3,3,1,1,4,1,1,1,1,1,1,1,3,1,3,3,2,2,2,1,2,17.5,1,60,0.5,30,0.5,30,0.5,30,2,1.5,90,7,420
1,2,2,12,2,7,12,2,7,1,1,2,2,2,2,2,2,2,0,1,1,5,4,1,830,730,7,4,2,2,2,2,2,2,2,1,5,32,1,5,2,2,5,1,1,2,4,2,14,2300,0,2,2,2,3,2,1,1,1,3,1,1,1,1,3,2,1,3,1,3,1,1,2,1,1,1,12.5,0.33,20,0,0,1,60,1,60,0.5,0.33,20,6.16,370
1,1,2,98,1,12,15,1,12,2,1,1,1,2,2,2,1,1,4,1,2,5,3,1,800,650,7,5,2,2,2,2,2,2,2,1,7,24,5,5,1,1,1,3,3,4,1,3,11,2100,0,1,4,4,3,4,1,1,1,3,1,4,4,4,4,4,4,3,1,4,1,2,2,1,3,3,20,2,120,1,60,0.5,30,0.25,15,0,4,240,13.75,825
1,1,2,11,1,6,11,1,6,5,1,1,1,2,1,1,1,1,6,1,1,5,3,1,830,730,7,5,2,1,2,2,2,1,2,3,6,24,5,4,1,1,5,5,4,1,2,2,15,2100,2,5,5,2,5,5,1,3,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,10,3,180,2,120,0,0,0.5,30,1,4,240,12.5,750
1,2,2,15,2,9,15,2,9,1,1,1,2,2,1,2,2,2,2,1,2,5,5,1,755,700,7,4,2,2,2,2,2,2,2,1,3,30,5,3,5,1,4,1,1,1,4,2,11,2230,0,5,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,10,1,60,0,0,0,0,1.5,90,1,3,180,6.5,390
1,1,2,15,2,11,15,2,11,1,1,1,2,2,1,2,1,1,4,1,2,4,4,1,720,705,3,2,2,2,2,2,2,2,2,2,6,30,5,4,1,4,3,1,4,1,1,1,15,2230,0,2,4,1,2,1,1,1,2,5,5,1,2,2,1,1,1,2,1,2,4,1,2,1,1,2,12.5,3,180,0,0,0.17,10,0.17,10,0.08,3,180,7.42,445
1,1,1,11,2,6,11,2,6,1,1,2,2,2,2,2,2,1,1,1,1,5,3,1,745,710,7,1,2,2,2,2,2,2,2,1,6,26,3,5,2,3,5,4,1,4,4,1,11,2130,0,4,5,4,4,2,2,1,2,5,1,1,1,2,4,2,2,3,1,2,1,2,2,2,2,2,20,1,60,0.25,15,0.33,20,0.17,10,0.5,0.25,15,4,240
1,2,1,12,1,7,12,1,7,1,1,1,2,2,2,2,1,1,3,2,2,5,2,2,745,700,3,2,2,2,2,2,2,2,1,1,6,26,1,5,1,1,4,4,1,4,4,1,10,2130,0,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,2,120,0,0,0,0,0,0,0,2,120,6,360
1,2,1,15,1,10,15,1,10,1,1,1,2,2,1,2,2,1,3,2,1,4,4,1,830,810,4,1,2,2,2,2,2,2,2,1,6,32,5,5,2,2,1,2,1,3,3,1,17,2300,0,4,3,2,2,4,1,1,1,1,1,1,1,4,1,1,1,4,1,2,2,1,1,1,1,2,10,2.5,150,0,0,0,0,0,0,0,1.5,90,5.5,330
1,2,1,16,1,10,16,1,10,1,1,1,2,2,1,2,2,2,2,1,1,5,5,1,800,745,4,4,2,2,2,2,2,1,2,1,3,32,1,4,1,4,1,4,4,2,2,1,15,2300,0,3,4,4,2,2,2,1,1,3,1,1,4,3,1,1,1,1,1,1,2,2,1,2,1,2,15,0.5,30,3,180,0.5,30,1,60,0,0.5,30,6.25,375
1,2,2,13,2,7,13,2,7,2,1,1,2,2,2,2,2,1,2,2,1,5,5,1,800,730,3,2,2,2,2,2,2,2,2,1,2,1,4,5,4,5,1,1,2,2,2,1,15,2400,2,4,4,1,1,1,4,1,1,5,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,10,1,60,0,0,0.5,30,2,120,0.33,2,120,7.33,440
1,1,2,13,1,7,16,1,10,2,1,1,2,2,2,2,1,1,3,1,1,4,3,2,730,700,3,2,1,2,2,2,2,2,2,1,6,28,5,4,1,1,5,1,1,4,4,1,14,2200,0,5,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3,180,0,0,0,0,0,0,1,2,120,7,420
1,1,2,13,1,7,14,1,9,1,1,1,2,2,1,2,1,1,4,1,1,5,3,1,730,700,3,2,1,2,2,2,2,2,2,1,4,30,5,5,4,4,1,4,5,3,4,2,11,2230,99,5,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2,1,15,1,60,0.5,30,2,120,99,99,0.5,3,180,9,540
1,1,1,17,1,11,17,1,11,2,1,1,2,2,1,2,1,1,4,1,2,5,3,1,830,730,7,3,2,2,2,2,2,2,2,1,6,32,5,5,2,1,2,4,1,2,2,1,15,2300,0,1,5,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,12.5,1.5,90,1,60,0,0,0.17,10,0,2,120,5.67,340
1,2,2,13,2,8,16,2,11,1,1,2,2,2,2,2,2,1,1,1,1,4,5,1,745,710,1,1,2,2,2,2,2,2,2,1,5,26,1,4,1,1,4,2,1,4,4,1,12,2130,2,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,10,2,120,1,60,1,60,1,60,0.5,1,60,7.5,450
1,1,1,12,2,7,12,2,7,1,1,1,2,2,1,2,1,1,4,1,2,5,4,1,800,650,7,2,2,2,2,2,2,2,2,4,3,26,4,5,4,2,2,1,1,7,6,3,11,2130,0,2,5,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,10,1,60,0,0,0.33,20,1,60,0,1.5,90,7.83,470
1,2,2,13,1,7,15,1,10,2,1,2,1,2,2,1,2,1,3,1,2,5,4,1,800,730,7,1,2,2,2,2,2,2,2,1,6,24,4,3,1,5,5,5,1,4,4,1,12,2100,0,2,5,2,2,3,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,10,1,60,0.5,30,1,60,1,60,1,2,120,6.5,390
1,1,3,14,2,9,14,2,9,1,1,1,2,2,2,2,2,2,1,2,1,4,3,1,745,715,3,2,2,2,2,2,2,2,2,1,6,28,5,5,2,5,5,1,2,3,6,2,11,2200,0,5,5,4,2,2,2,1,1,2,1,1,2,2,1,1,1,2,5,2,1,1,1,1,1,2,10,2,120,2,120,1,60,0.5,30,2,3,180,15.5,930
1,2,1,15,2,10,15,2,10,4,1,1,2,2,1,2,1,1,4,1,1,5,5,1,730,700,3,1,2,1,2,2,2,1,2,1,3,28,5,2,5,4,4,1,4,3,1,3,11,2200,2,2,5,2,3,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,15,1,60,0,0,0,0,1,60,1,2,120,5,300
1,1,1,13,2,8,13,2,8,1,1,1,1,1,1,2,2,1,5,1,1,5,5,1,800,730,3,1,2,2,2,2,2,2,2,4,3,24,1,5,5,1,4,5,1,3,2,3,13,2100,0,3,4,2,1,3,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,15,0.25,15,2,120,0.25,15,0.33,20,1,0.75,45,8.58,515
1,2,2,11,2,6,15,1,10,2,1,2,2,2,2,2,2,1,1,1,1,5,5,1,730,645,7,1,2,2,2,2,2,2,2,1,7,28,2,5,3,4,4,3,2,4,4,1,11,2200,0,2,5,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,10,0.5,30,0.5,30,0.5,30,0.5,30,0.5,2,120,5.5,330
1,1,1,16,1,11,16,1,11,2,1,1,2,2,2,2,1,1,3,1,2,5,5,1,800,720,1,1,2,2,2,2,2,2,2,1,6,28,5,4,4,1,3,1,1,5,5,1,14,2200,0,3,5,3,3,3,1,1,1,1,1,1,1,3,1,1,1,3,2,2,1,2,1,1,3,2,17.5,3,180,0.17,10,0.08,5,0.75,45,0.17,1,60,5.67,340
1,1,2,12,2,8,12,2,8,1,1,2,2,2,2,2,1,1,2,1,2,5,4,1,724,655,7,1,2,2,2,2,2,2,2,5,7,26,4,4,2,3,5,2,2,1,2,2,11,2130,12,3,4,1,1,1,3,1,2,2,3,2,4,4,4,2,1,4,2,3,2,1,2,2,2,2,17.5,2,120,0.08,5,0.5,30,0.25,15,0.5,1,60,4.83,290
1,2,1,11,2,6,11,2,6,1,1,2,2,2,2,2,2,1,1,1,1,5,3,1,805,730,4,1,2,2,2,2,2,2,2,1,3,27,4,4,5,2,5,1,3,4,3,3,13,2145,0,5,5,4,5,5,1,1,3,5,1,1,5,4,3,3,1,2,1,2,1,1,1,1,1,1,10,1,60,0,0,1,60,0.25,15,0.33,1,60,5.58,335
1,1,1,16,1,11,16,1,11,1,1,1,1,1,1,1,1,1,7,2,2,5,4,1,750,715,1,1,2,1,2,2,2,1,2,3,5,28,5,5,2,5,2,2,1,2,1,3,11,2200,0,2,4,3,1,2,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,2,1,12.5,2,120,0,0,1,60,1,60,0,2,120,8,480
1,1,1,13,1,7,13,1,7,13,1,2,1,2,2,2,2,2,1,1,2,5,3,1,750,715,3,6,2,2,2,2,2,2,2,4,3,20,1,3,1,1,1,1,1,2,2,1,10,2000,14,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0.5,30,0,0,0,0,0,0,0,1,60,1.5,90
1,1,1,13,1,8,13,1,8,2,1,1,1,2,2,2,1,2,3,1,1,5,4,1,745,720,7,1,1,2,2,2,2,2,2,1,3,28,1,5,2,5,2,5,3,4,2,3,11,2200,0,2,5,2,1,3,1,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,12.5,0.17,10,1,60,2,120,0.75,45,0.5,1.5,90,7.92,475
1,2,2,15,1,9,15,1,9,1,1,1,1,1,1,1,1,1,7,1,1,5,4,1,737,715,3,5,2,2,2,2,2,2,2,1,7,30,3,3,4,4,5,3,2,4,3,3,13,2230,0,2,5,4,2,2,3,1,1,4,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,10,1,60,0.17,10,1,60,1.5,90,1,2,120,7.67,460
1,1,2,14,1,8,17,2,12,2,1,1,2,2,1,2,2,1,3,2,2,5,5,1,700,630,1,4,2,2,2,2,2,2,2,1,6,26,5,2,5,1,1,1,2,1,1,1,7,2130,1,1,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,2,1,1,1,1,1,1,10,1.5,90,0,0,0,0,2,120,0,3,180,7.5,450
1,2,1,12,1,6,12,1,6,2,1,1,2,2,2,2,1,1,3,1,2,5,5,2,750,740,4,6,2,2,2,2,2,1,2,1,5,26,2,5,1,1,4,1,2,4,2,3,15,2130,0,2,4,4,4,4,1,1,1,2,2,1,2,2,1,1,1,4,1,2,2,1,1,2,2,2,15,8,480,1,60,0,0,0,0,0.5,1,60,12.5,750
1,2,1,12,2,7,12,2,7,2,1,2,2,1,2,2,2,1,2,1,1,5,4,3,800,700,3,1,2,2,2,2,2,2,2,1,6,26,2,5,1,1,5,1,1,4,4,1,11,2130,0,2,5,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,1,1,2,1,1,12.5,0.75,45,0,0,0,0,0,0,1,2.5,150,7.25,435
1,1,1,11,1,6,11,1,6,1,1,2,2,2,2,2,2,1,1,1,1,5,3,1,830,740,7,3,2,2,2,2,2,1,2,1,7,26,1,5,2,1,1,1,5,3,3,1,15,2130,0,5,2,5,3,5,1,1,2,5,1,1,2,4,4,1,4,1,1,2,2,1,1,1,2,2,12.5,0.5,30,1,60,0.5,30,0,0,0.25,1,60,4.25,255
1,2,1,16,2,11,16,2,11,1,1,2,2,1,1,2,2,1,3,2,2,5,5,1,820,630,1,2,2,2,2,2,2,1,2,1,6,26,5,4,5,2,5,1,3,1,1,1,10,2130,5,2,5,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,10,0.75,45,0,0,0,0,0.5,30,0.5,1.5,90,4,240
1,1,2,12,1,6,13,2,8,1,1,2,2,2,2,2,2,1,1,1,2,5,3,1,750,735,4,3,2,2,2,2,2,2,1,1,6,20,1,5,3,1,5,1,2,5,4,3,13,2000,0,5,5,5,4,4,1,1,3,1,2,1,1,3,3,2,1,5,2,5,1,3,1,3,2,3,22.5,99,99,0,0,0,0,0,0,1,0.5,30,3.5,210
1,1,2,12,2,7,12,2,7,2,1,2,2,2,2,2,2,1,1,1,1,5,3,1,745,700,7,4,2,2,2,2,2,2,2,1,3,24,4,4,2,2,4,2,4,3,3,1,10,2100,0,2,4,4,2,2,2,1,4,2,1,1,2,4,1,2,1,4,1,4,3,1,1,2,2,1,15,1,60,0,0,0.5,30,0.25,15,0.5,1,60,4.25,255
1,1,2,13,2,8,17,1,12,1,1,2,2,2,1,2,2,1,2,1,2,4,3,1,820,800,1,1,2,2,2,2,2,2,2,1,3,30,4,5,2,5,1,1,4,4,2,3,17,2230,0,1,2,4,1,4,1,1,1,1,1,2,1,4,4,1,2,4,1,4,1,1,1,1,1,1,10,0.33,20,0.25,15,1,60,1,60,0,1,60,4.58,275
1,2,2,13,2,7,13,2,7,2,1,2,2,2,2,2,2,1,1,1,1,4,3,4,800,0,8,2,2,2,2,2,2,1,2,1,6,22,4,3,2,1,5,2,2,5,5,1,21,2030,0,3,5,4,2,1,1,1,2,4,1,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,12.5,2,120,0.5,30,0,0,0.5,30,0,3,180,7,420
1,1,1,16,1,11,16,1,11,1,1,1,2,1,2,2,1,1,4,2,1,5,3,1,820,730,1,4,2,1,2,2,2,1,1,1,5,30,5,5,5,1,4,4,4,4,3,3,13,2230,0,4,4,3,3,4,2,1,2,3,1,1,4,3,3,2,1,3,2,3,1,1,2,2,2,2,17.5,4,240,0.5,30,0,0,1,60,0.25,0.5,30,8.25,495
1,1,2,13,1,6,13,1,6,1,1,1,1,2,2,2,1,1,4,2,1,5,4,1,800,730,4,1,2,2,2,2,2,2,2,1,3,23,5,5,4,2,4,5,4,3,3,1,15,2045,2,2,4,5,1,2,2,1,1,2,2,1,1,3,1,2,1,1,1,1,1,1,1,2,2,1,15,2,120,1,60,0.33,20,0.25,15,0,2,120,8.58,515
1,1,3,13,2,8,13,2,8,1,1,2,2,1,2,2,2,1,2,1,1,5,4,1,740,720,3,1,2,2,2,2,2,2,2,1,5,24,5,4,2,4,3,1,4,2,2,1,3,2100,1,4,5,2,1,2,1,2,1,3,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,12.5,1,60,0.33,20,0.5,30,1,60,1.5,1.5,90,7.33,440
1,2,1,13,1,8,13,1,8,1,1,2,2,2,2,2,2,2,0,1,1,4,5,1,855,840,3,2,2,2,2,2,2,2,2,1,5,24,5,5,2,2,2,3,5,1,1,1,17,2100,0,3,4,2,2,2,1,2,1,5,2,2,1,2,2,2,1,2,4,2,2,2,1,2,2,2,17.5,3,180,0,0,0,0,0,0,0,3,180,10,600
1,2,2,13,2,8,13,2,8,1,1,1,2,1,2,2,2,1,3,1,1,5,3,1,800,650,7,2,2,2,2,2,2,2,2,1,5,26,4,5,3,3,2,1,1,2,2,1,11,2130,0,4,5,2,2,1,1,1,1,4,2,1,2,2,4,4,2,2,1,2,1,2,1,2,2,1,17.5,1,60,0,0,0.5,30,2,120,0.08,1,60,6.58,395
1,2,1,15,1,9,15,1,9,1,1,2,2,1,2,2,2,1,2,1,1,5,3,1,810,735,3,1,2,2,2,2,2,2,2,1,6,26,3,5,5,2,3,1,1,3,3,1,13,2130,0,4,5,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,3,1,1,1,1,1,10,0.5,30,1,60,1,60,0.42,25,0.33,1,60,5.25,315
1,2,2,14,1,9,14,1,9,2,1,1,2,2,1,2,1,1,4,2,1,5,4,1,805,740,7,2,2,2,2,2,2,2,2,1,3,26,3,5,5,2,3,4,4,2,2,1,13,2130,1,2,2,2,2,3,1,1,1,2,2,3,1,4,3,2,2,3,1,1,1,1,1,1,1,1,10,1,60,1,60,0,0,1,60,0.5,2,120,8.5,510
1,1,2,12,1,7,12,1,7,1,1,1,2,1,2,2,1,1,4,1,1,5,3,1,800,650,6,2,2,2,2,2,2,2,2,3,3,30,1,5,2,1,4,5,2,6,4,3,12,2230,10,2,4,3,2,5,1,4,1,2,1,1,4,2,1,2,2,2,2,4,2,1,1,1,1,1,10,1,60,0.75,45,0,0,0.17,10,0.33,1,60,5.25,315
1,1,2,14,2,9,16,2,11,1,1,1,2,1,1,2,2,1,4,2,2,5,5,1,830,800,7,2,2,2,2,2,2,2,2,1,7,28,2,2,1,5,1,1,1,4,2,3,14,2200,4,3,4,2,2,2,1,1,2,4,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,10,0.5,30,0,0,1,60,1,60,0.5,1,60,5,300
1,1,2,12,2,7,12,2,7,1,1,1,2,1,1,1,2,1,5,2,1,4,5,1,830,745,7,4,2,2,2,2,2,2,2,1,5,24,5,5,5,2,1,2,2,3,2,3,11,2100,3,5,5,1,1,2,2,1,2,5,2,2,1,2,5,2,5,4,4,5,2,3,1,2,2,2,20,2,120,0.5,30,1,60,5,300,0,3,180,14.5,870
1,1,3,10,1,6,11,1,6,2,1,1,2,2,2,2,1,1,3,1,1,5,5,1,800,700,5,3,2,2,2,2,2,2,2,4,3,24,4,5,1,1,4,2,1,2,1,3,11,2100,0,4,5,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,15,1,60,2,120,1,60,1,60,2,4,240,14,840
1,2,3,12,2,7,12,2,7,1,1,2,2,2,2,2,2,1,1,2,1,3,5,1,830,810,4,1,2,2,2,2,2,2,2,1,5,28,2,5,1,5,4,4,1,4,3,3,13,2200,5,4,4,3,1,2,1,2,1,5,1,2,2,1,2,2,2,4,1,1,1,2,1,1,1,1,12.5,1,60,0.5,30,1,60,0.33,20,0.5,0.5,30,5.83,350
1,1,2,12,1,7,15,1,9,1,1,1,2,2,2,2,1,1,3,1,1,5,3,3,830,750,3,2,2,2,2,2,2,2,2,1,3,1,5,5,2,5,5,2,3,5,2,3,11,2400,0,4,5,3,5,5,1,3,2,3,2,1,2,2,3,2,1,3,1,2,1,1,2,2,2,2,17.5,0.25,15,0.5,30,0.75,45,0.5,30,0.12,1.5,90,4.62,277
